hook,source,passed,detail
H1_retarded_window_identity,d5:r71:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r71:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r71:podd:b0,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r71:podd:b0,yes,3c+1=142 2a=142
H2_direct_child_mod3,d5:r71:podd:b0,yes,c_mod3=2
H2_direct_target,d5:r71:podd:b0,yes,target=d5:r47:podd:b0 expected=d5:r47:podd:b0
H2_direct_window_le_target,d5:r71:podd:b0,yes,y=8
H2_direct_window_le_target,d5:r71:podd:b0,yes,y=9
H2_direct_window_le_target,d5:r71:podd:b0,yes,y=10
H1_retarded_target,d5:r71:peven:b1,yes,target=d5:r41:peven:b2 expected=d5:r41:peven:b2
H1_retarded_window_identity,d5:r71:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r71:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r71:peven:b1,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r71:peven:b1,yes,3c+1=4516 2a=4516
H2_direct_child_mod3,d5:r71:peven:b1,yes,c_mod3=2
H2_direct_target,d5:r71:peven:b1,yes,target=d5:r47:podd:b0 expected=d5:r47:podd:b0
H2_direct_window_le_target,d5:r71:peven:b1,yes,y=8
H2_direct_window_le_target,d5:r71:peven:b1,yes,y=9
H2_direct_window_le_target,d5:r71:peven:b1,yes,y=10
H1_retarded_target,d5:r71:peven:b2,yes,target=d5:r41:peven:b2 expected=d5:r41:peven:b2
H1_retarded_window_identity,d5:r71:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r71:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r71:peven:b2,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r71:peven:b2,yes,3c+1=1600 2a=1600
H2_direct_child_mod3,d5:r71:peven:b2,yes,c_mod3=2
H2_direct_target,d5:r71:peven:b2,yes,target=d5:r47:podd:b0 expected=d5:r47:podd:b0
H2_direct_window_le_target,d5:r71:peven:b2,yes,y=8
H2_direct_window_le_target,d5:r71:peven:b2,yes,y=9
H2_direct_window_le_target,d5:r71:peven:b2,yes,y=10
H1_retarded_target,d5:r72:podd:b0,yes,target=d5:r45:peven:b2 expected=d5:r45:peven:b2
H1_retarded_window_identity,d5:r72:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r72:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r72:podd:b0,yes,y=10
H1_retarded_target,d5:r72:peven:b1,yes,target=d5:r45:peven:b2 expected=d5:r45:peven:b2
H1_retarded_window_identity,d5:r72:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r72:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r72:peven:b1,yes,y=10
H1_retarded_target,d5:r72:peven:b2,yes,target=d5:r45:peven:b2 expected=d5:r45:peven:b2
H1_retarded_window_identity,d5:r72:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r72:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r72:peven:b2,yes,y=10
H1_retarded_target,d5:r73:podd:b0,yes,target=d5:r49:peven:b2 expected=d5:r49:peven:b2
H1_retarded_window_identity,d5:r73:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r73:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r73:podd:b0,yes,y=10
H1_retarded_target,d5:r73:peven:b1,yes,target=d5:r49:peven:b2 expected=d5:r49:peven:b2
H1_retarded_window_identity,d5:r73:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r73:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r73:peven:b1,yes,y=10
H1_retarded_target,d5:r73:peven:b2,yes,target=d5:r49:peven:b2 expected=d5:r49:peven:b2
H1_retarded_window_identity,d5:r73:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r73:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r73:peven:b2,yes,y=10
H1_retarded_target,d5:r74:podd:b0,yes,target=d5:r53:peven:b2 expected=d5:r53:peven:b2
H1_retarded_window_identity,d5:r74:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r74:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r74:podd:b0,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r74:podd:b0,yes,3c+1=1606 2a=1606
H3_lift_child_mod3,d5:r74:podd:b0,yes,c_mod3=1
H3_lift_route,d5:r74:podd:b0,yes,T(2c)=535 c=535
H3_lift_target,d5:r74:podd:b0,yes,target=d5:r98:peven:b1 expected=d5:r98:peven:b1
H3_lift_parity_window_exact,d5:r74:podd:b0,yes,y=8
H3_lift_parity_window_exact,d5:r74:podd:b0,yes,y=9
H3_lift_parity_window_exact,d5:r74:podd:b0,yes,y=10
H1_retarded_target,d5:r74:peven:b1,yes,target=d5:r53:peven:b2 expected=d5:r53:peven:b2
H1_retarded_window_identity,d5:r74:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r74:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r74:peven:b1,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r74:peven:b1,yes,3c+1=148 2a=148
H3_lift_child_mod3,d5:r74:peven:b1,yes,c_mod3=1
H3_lift_route,d5:r74:peven:b1,yes,T(2c)=49 c=49
H3_lift_target,d5:r74:peven:b1,yes,target=d5:r98:peven:b1 expected=d5:r98:peven:b1
H3_lift_parity_window_exact,d5:r74:peven:b1,yes,y=8
H3_lift_parity_window_exact,d5:r74:peven:b1,yes,y=9
H3_lift_parity_window_exact,d5:r74:peven:b1,yes,y=10
H1_retarded_target,d5:r74:peven:b2,yes,target=d5:r53:peven:b2 expected=d5:r53:peven:b2
H1_retarded_window_identity,d5:r74:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r74:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r74:peven:b2,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r74:peven:b2,yes,3c+1=3064 2a=3064
H3_lift_child_mod3,d5:r74:peven:b2,yes,c_mod3=1
H3_lift_route,d5:r74:peven:b2,yes,T(2c)=1021 c=1021
H3_lift_target,d5:r74:peven:b2,yes,target=d5:r98:peven:b1 expected=d5:r98:peven:b1
H3_lift_parity_window_exact,d5:r74:peven:b2,yes,y=8
H3_lift_parity_window_exact,d5:r74:peven:b2,yes,y=9
H3_lift_parity_window_exact,d5:r74:peven:b2,yes,y=10
H1_retarded_target,d5:r75:podd:b0,yes,target=d5:r57:peven:b2 expected=d5:r57:peven:b2
H1_retarded_window_identity,d5:r75:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r75:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r75:podd:b0,yes,y=10
H1_retarded_target,d5:r75:peven:b1,yes,target=d5:r57:peven:b2 expected=d5:r57:peven:b2
H1_retarded_window_identity,d5:r75:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r75:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r75:peven:b1,yes,y=10
H1_retarded_target,d5:r75:peven:b2,yes,target=d5:r57:peven:b2 expected=d5:r57:peven:b2
H1_retarded_window_identity,d5:r75:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r75:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r75:peven:b2,yes,y=10
H1_retarded_target,d5:r76:podd:b0,yes,target=d5:r61:peven:b2 expected=d5:r61:peven:b2
H1_retarded_window_identity,d5:r76:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r76:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r76:podd:b0,yes,y=10
H1_retarded_target,d5:r76:peven:b1,yes,target=d5:r61:peven:b2 expected=d5:r61:peven:b2
H1_retarded_window_identity,d5:r76:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r76:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r76:peven:b1,yes,y=10
H1_retarded_target,d5:r76:peven:b2,yes,target=d5:r61:peven:b2 expected=d5:r61:peven:b2
H1_retarded_window_identity,d5:r76:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r76:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r76:peven:b2,yes,y=10
H1_retarded_target,d5:r77:podd:b0,yes,target=d5:r65:peven:b2 expected=d5:r65:peven:b2
H1_retarded_window_identity,d5:r77:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r77:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r77:podd:b0,yes,y=10
H1_retarded_target,d5:r77:peven:b1,yes,target=d5:r65:peven:b2 expected=d5:r65:peven:b2
H1_retarded_window_identity,d5:r77:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r77:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r77:peven:b1,yes,y=10
H1_retarded_target,d5:r77:peven:b2,yes,target=d5:r65:peven:b2 expected=d5:r65:peven:b2
H1_retarded_window_identity,d5:r77:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r77:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r77:peven:b2,yes,y=10
H1_retarded_target,d5:r78:podd:b0,yes,target=d5:r69:peven:b2 expected=d5:r69:peven:b2
H1_retarded_window_identity,d5:r78:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r78:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r78:podd:b0,yes,y=10
H1_retarded_target,d5:r78:peven:b1,yes,target=d5:r69:peven:b2 expected=d5:r69:peven:b2
H1_retarded_window_identity,d5:r78:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r78:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r78:peven:b1,yes,y=10
H1_retarded_target,d5:r78:peven:b2,yes,target=d5:r69:peven:b2 expected=d5:r69:peven:b2
H1_retarded_window_identity,d5:r78:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r78:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r78:peven:b2,yes,y=10
H1_retarded_target,d5:r79:podd:b0,yes,target=d5:r73:peven:b2 expected=d5:r73:peven:b2
H1_retarded_window_identity,d5:r79:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r79:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r79:podd:b0,yes,y=10
H1_retarded_target,d5:r79:peven:b1,yes,target=d5:r73:peven:b2 expected=d5:r73:peven:b2
H1_retarded_window_identity,d5:r79:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r79:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r79:peven:b1,yes,y=10
H1_retarded_target,d5:r79:peven:b2,yes,target=d5:r73:peven:b2 expected=d5:r73:peven:b2
H1_retarded_window_identity,d5:r79:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r79:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r79:peven:b2,yes,y=10
H1_retarded_target,d5:r80:podd:b0,yes,target=d5:r77:peven:b2 expected=d5:r77:peven:b2
H1_retarded_window_identity,d5:r80:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r80:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r80:podd:b0,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r80:podd:b0,yes,3c+1=1618 2a=1618
H2_direct_child_mod3,d5:r80:podd:b0,yes,c_mod3=2
H2_direct_target,d5:r80:podd:b0,yes,target=d5:r53:podd:b0 expected=d5:r53:podd:b0
H2_direct_window_le_target,d5:r80:podd:b0,yes,y=8
H2_direct_window_le_target,d5:r80:podd:b0,yes,y=9
H2_direct_window_le_target,d5:r80:podd:b0,yes,y=10
H1_retarded_target,d5:r80:peven:b1,yes,target=d5:r77:peven:b2 expected=d5:r77:peven:b2
H1_retarded_window_identity,d5:r80:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r80:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r80:peven:b1,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r80:peven:b1,yes,3c+1=3076 2a=3076
H2_direct_child_mod3,d5:r80:peven:b1,yes,c_mod3=2
H2_direct_target,d5:r80:peven:b1,yes,target=d5:r53:podd:b0 expected=d5:r53:podd:b0
H2_direct_window_le_target,d5:r80:peven:b1,yes,y=8
H2_direct_window_le_target,d5:r80:peven:b1,yes,y=9
H2_direct_window_le_target,d5:r80:peven:b1,yes,y=10
H1_retarded_target,d5:r80:peven:b2,yes,target=d5:r77:peven:b2 expected=d5:r77:peven:b2
H1_retarded_window_identity,d5:r80:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r80:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r80:peven:b2,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r80:peven:b2,yes,3c+1=160 2a=160
H2_direct_child_mod3,d5:r80:peven:b2,yes,c_mod3=2
H2_direct_target,d5:r80:peven:b2,yes,target=d5:r53:podd:b0 expected=d5:r53:podd:b0
H2_direct_window_le_target,d5:r80:peven:b2,yes,y=8
H2_direct_window_le_target,d5:r80:peven:b2,yes,y=9
H2_direct_window_le_target,d5:r80:peven:b2,yes,y=10
H1_retarded_target,d5:r81:podd:b0,yes,target=d5:r81:peven:b2 expected=d5:r81:peven:b2
H1_retarded_window_identity,d5:r81:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r81:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r81:podd:b0,yes,y=10
H1_retarded_target,d5:r81:peven:b1,yes,target=d5:r81:peven:b2 expected=d5:r81:peven:b2
H1_retarded_window_identity,d5:r81:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r81:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r81:peven:b1,yes,y=10
H1_retarded_target,d5:r81:peven:b2,yes,target=d5:r81:peven:b2 expected=d5:r81:peven:b2
H1_retarded_window_identity,d5:r81:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r81:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r81:peven:b2,yes,y=10
H1_retarded_target,d5:r82:podd:b0,yes,target=d5:r85:peven:b2 expected=d5:r85:peven:b2
H1_retarded_window_identity,d5:r82:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r82:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r82:podd:b0,yes,y=10
H1_retarded_target,d5:r82:peven:b1,yes,target=d5:r85:peven:b2 expected=d5:r85:peven:b2
H1_retarded_window_identity,d5:r82:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r82:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r82:peven:b1,yes,y=10
H1_retarded_target,d5:r82:peven:b2,yes,target=d5:r85:peven:b2 expected=d5:r85:peven:b2
H1_retarded_window_identity,d5:r82:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r82:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r82:peven:b2,yes,y=10
H1_retarded_target,d5:r83:podd:b0,yes,target=d5:r89:peven:b2 expected=d5:r89:peven:b2
H1_retarded_window_identity,d5:r83:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r83:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r83:podd:b0,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r83:podd:b0,yes,3c+1=166 2a=166
H3_lift_child_mod3,d5:r83:podd:b0,yes,c_mod3=1
H3_lift_route,d5:r83:podd:b0,yes,T(2c)=55 c=55
H3_lift_target,d5:r83:podd:b0,yes,target=d5:r110:peven:b1 expected=d5:r110:peven:b1
H3_lift_parity_window_exact,d5:r83:podd:b0,yes,y=8
H3_lift_parity_window_exact,d5:r83:podd:b0,yes,y=9
H3_lift_parity_window_exact,d5:r83:podd:b0,yes,y=10
H1_retarded_target,d5:r83:peven:b1,yes,target=d5:r89:peven:b2 expected=d5:r89:peven:b2
H1_retarded_window_identity,d5:r83:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r83:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r83:peven:b1,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r83:peven:b1,yes,3c+1=4540 2a=4540
H3_lift_child_mod3,d5:r83:peven:b1,yes,c_mod3=1
H3_lift_route,d5:r83:peven:b1,yes,T(2c)=1513 c=1513
H3_lift_target,d5:r83:peven:b1,yes,target=d5:r110:peven:b1 expected=d5:r110:peven:b1
H3_lift_parity_window_exact,d5:r83:peven:b1,yes,y=8
H3_lift_parity_window_exact,d5:r83:peven:b1,yes,y=9
H3_lift_parity_window_exact,d5:r83:peven:b1,yes,y=10
H1_retarded_target,d5:r83:peven:b2,yes,target=d5:r89:peven:b2 expected=d5:r89:peven:b2
H1_retarded_window_identity,d5:r83:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r83:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r83:peven:b2,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r83:peven:b2,yes,3c+1=1624 2a=1624
H3_lift_child_mod3,d5:r83:peven:b2,yes,c_mod3=1
H3_lift_route,d5:r83:peven:b2,yes,T(2c)=541 c=541
H3_lift_target,d5:r83:peven:b2,yes,target=d5:r110:peven:b1 expected=d5:r110:peven:b1
H3_lift_parity_window_exact,d5:r83:peven:b2,yes,y=8
H3_lift_parity_window_exact,d5:r83:peven:b2,yes,y=9
H3_lift_parity_window_exact,d5:r83:peven:b2,yes,y=10
H1_retarded_target,d5:r84:podd:b0,yes,target=d5:r93:peven:b2 expected=d5:r93:peven:b2
H1_retarded_window_identity,d5:r84:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r84:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r84:podd:b0,yes,y=10
H1_retarded_target,d5:r84:peven:b1,yes,target=d5:r93:peven:b2 expected=d5:r93:peven:b2
H1_retarded_window_identity,d5:r84:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r84:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r84:peven:b1,yes,y=10
H1_retarded_target,d5:r84:peven:b2,yes,target=d5:r93:peven:b2 expected=d5:r93:peven:b2
H1_retarded_window_identity,d5:r84:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r84:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r84:peven:b2,yes,y=10
H1_retarded_target,d5:r85:podd:b0,yes,target=d5:r97:peven:b2 expected=d5:r97:peven:b2
H1_retarded_window_identity,d5:r85:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r85:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r85:podd:b0,yes,y=10
H1_retarded_target,d5:r85:peven:b1,yes,target=d5:r97:peven:b2 expected=d5:r97:peven:b2
H1_retarded_window_identity,d5:r85:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r85:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r85:peven:b1,yes,y=10
H1_retarded_target,d5:r85:peven:b2,yes,target=d5:r97:peven:b2 expected=d5:r97:peven:b2
H1_retarded_window_identity,d5:r85:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r85:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r85:peven:b2,yes,y=10
H1_retarded_target,d5:r86:podd:b0,yes,target=d5:r101:peven:b2 expected=d5:r101:peven:b2
H1_retarded_window_identity,d5:r86:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r86:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r86:podd:b0,yes,y=10
H1_retarded_target,d5:r86:peven:b1,yes,target=d5:r101:peven:b2 expected=d5:r101:peven:b2
H1_retarded_window_identity,d5:r86:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r86:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r86:peven:b1,yes,y=10
H1_retarded_target,d5:r86:peven:b2,yes,target=d5:r101:peven:b2 expected=d5:r101:peven:b2
H1_retarded_window_identity,d5:r86:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r86:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r86:peven:b2,yes,y=10
H1_retarded_target,d5:r87:podd:b0,yes,target=d5:r105:peven:b2 expected=d5:r105:peven:b2
H1_retarded_window_identity,d5:r87:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r87:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r87:podd:b0,yes,y=10
H1_retarded_target,d5:r87:peven:b1,yes,target=d5:r105:peven:b2 expected=d5:r105:peven:b2
H1_retarded_window_identity,d5:r87:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r87:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r87:peven:b1,yes,y=10
H1_retarded_target,d5:r87:peven:b2,yes,target=d5:r105:peven:b2 expected=d5:r105:peven:b2
H1_retarded_window_identity,d5:r87:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r87:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r87:peven:b2,yes,y=10
H1_retarded_target,d5:r88:podd:b0,yes,target=d5:r109:peven:b2 expected=d5:r109:peven:b2
H1_retarded_window_identity,d5:r88:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r88:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r88:podd:b0,yes,y=10
H1_retarded_target,d5:r88:peven:b1,yes,target=d5:r109:peven:b2 expected=d5:r109:peven:b2
H1_retarded_window_identity,d5:r88:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r88:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r88:peven:b1,yes,y=10
H1_retarded_target,d5:r88:peven:b2,yes,target=d5:r109:peven:b2 expected=d5:r109:peven:b2
H1_retarded_window_identity,d5:r88:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r88:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r88:peven:b2,yes,y=10
H1_retarded_target,d5:r89:podd:b0,yes,target=d5:r113:peven:b2 expected=d5:r113:peven:b2
H1_retarded_window_identity,d5:r89:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r89:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r89:podd:b0,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r89:podd:b0,yes,3c+1=178 2a=178
H2_direct_child_mod3,d5:r89:podd:b0,yes,c_mod3=2
H2_direct_target,d5:r89:podd:b0,yes,target=d5:r59:podd:b0 expected=d5:r59:podd:b0
H2_direct_window_le_target,d5:r89:podd:b0,yes,y=8
H2_direct_window_le_target,d5:r89:podd:b0,yes,y=9
H2_direct_window_le_target,d5:r89:podd:b0,yes,y=10
H1_retarded_target,d5:r89:peven:b1,yes,target=d5:r113:peven:b2 expected=d5:r113:peven:b2
H1_retarded_window_identity,d5:r89:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r89:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r89:peven:b1,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r89:peven:b1,yes,3c+1=1636 2a=1636
H2_direct_child_mod3,d5:r89:peven:b1,yes,c_mod3=2
H2_direct_target,d5:r89:peven:b1,yes,target=d5:r59:podd:b0 expected=d5:r59:podd:b0
H2_direct_window_le_target,d5:r89:peven:b1,yes,y=8
H2_direct_window_le_target,d5:r89:peven:b1,yes,y=9
H2_direct_window_le_target,d5:r89:peven:b1,yes,y=10
H1_retarded_target,d5:r89:peven:b2,yes,target=d5:r113:peven:b2 expected=d5:r113:peven:b2
H1_retarded_window_identity,d5:r89:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r89:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r89:peven:b2,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r89:peven:b2,yes,3c+1=4552 2a=4552
H2_direct_child_mod3,d5:r89:peven:b2,yes,c_mod3=2
H2_direct_target,d5:r89:peven:b2,yes,target=d5:r59:podd:b0 expected=d5:r59:podd:b0
H2_direct_window_le_target,d5:r89:peven:b2,yes,y=8
H2_direct_window_le_target,d5:r89:peven:b2,yes,y=9
H2_direct_window_le_target,d5:r89:peven:b2,yes,y=10
H1_retarded_target,d5:r90:podd:b0,yes,target=d5:r117:peven:b2 expected=d5:r117:peven:b2
H1_retarded_window_identity,d5:r90:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r90:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r90:podd:b0,yes,y=10
H1_retarded_target,d5:r90:peven:b1,yes,target=d5:r117:peven:b2 expected=d5:r117:peven:b2
H1_retarded_window_identity,d5:r90:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r90:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r90:peven:b1,yes,y=10
H1_retarded_target,d5:r90:peven:b2,yes,target=d5:r117:peven:b2 expected=d5:r117:peven:b2
H1_retarded_window_identity,d5:r90:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r90:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r90:peven:b2,yes,y=10
H1_retarded_target,d5:r91:podd:b0,yes,target=d5:r121:peven:b2 expected=d5:r121:peven:b2
H1_retarded_window_identity,d5:r91:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r91:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r91:podd:b0,yes,y=10
H1_retarded_target,d5:r91:peven:b1,yes,target=d5:r121:peven:b2 expected=d5:r121:peven:b2
H1_retarded_window_identity,d5:r91:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r91:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r91:peven:b1,yes,y=10
H1_retarded_target,d5:r91:peven:b2,yes,target=d5:r121:peven:b2 expected=d5:r121:peven:b2
H1_retarded_window_identity,d5:r91:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r91:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r91:peven:b2,yes,y=10
H1_retarded_target,d5:r92:podd:b0,yes,target=d5:r125:peven:b2 expected=d5:r125:peven:b2
H1_retarded_window_identity,d5:r92:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r92:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r92:podd:b0,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r92:podd:b0,yes,3c+1=1642 2a=1642
H3_lift_child_mod3,d5:r92:podd:b0,yes,c_mod3=1
H3_lift_route,d5:r92:podd:b0,yes,T(2c)=547 c=547
H3_lift_target,d5:r92:podd:b0,yes,target=d5:r122:peven:b1 expected=d5:r122:peven:b1
H3_lift_parity_window_exact,d5:r92:podd:b0,yes,y=8
H3_lift_parity_window_exact,d5:r92:podd:b0,yes,y=9
H3_lift_parity_window_exact,d5:r92:podd:b0,yes,y=10
H1_retarded_target,d5:r92:peven:b1,yes,target=d5:r125:peven:b2 expected=d5:r125:peven:b2
H1_retarded_window_identity,d5:r92:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r92:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r92:peven:b1,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r92:peven:b1,yes,3c+1=3100 2a=3100
H3_lift_child_mod3,d5:r92:peven:b1,yes,c_mod3=1
